"emp_no","last_name","first_name","sex","salary"
76306,"Ratzlaff","Gro","M",43071
76308,"Schwaller","Cathie","F",57051
76320,"Merks","Mang","M",54972
76324,"Aseltine","Chuanti","F",40943
76338,"Kinley","Zeljko","M",40000
76339,"Ohori","Aloys","M",40000
76342,"Sidhu","Kasidit","F",82244
76349,"Stenning","Sumant","F",54412
76364,"Randt","Larisa","M",54150
76368,"Antonakopoulos","Pramod","M",40000
76377,"Birdsall","Oguz","M",45892
76387,"Simkin","Nikolaus","F",48823
76392,"Acton","Cristinel","F",81493
76395,"Engberts","Xuejia","M",68319
76397,"Chvatal","Indrajit","F",86476
76405,"Olivero","Haldun","M",44192
76406,"Simmel","Gina","M",40000
76408,"Ananiadou","JiYoung","M",52122
76417,"Duclos","Parviz","F",40000
76448,"Pfau","Sastry","F",78173
76449,"Gustavson","Mototsugu","F",40052
76454,"Czaja","Yuchang","M",88827
76455,"Redmiles","Jolita","M",76827
76459,"Rosaz","Ulises","M",51215
76462,"Matteis","Luisa","M",43851
76464,"Litzler","Oddvar","F",55519
76469,"Hanabata","Indrajit","F",60624
76476,"Marzano","Brendon","F",43892
76480,"Klassen","Kazuhisa","M",46924
76495,"Cangellaris","Zhonghua","M",88246
76498,"Deyuan","Carrsten","M",40000
76506,"Remmele","Steen","M",62849
76508,"Axelband","Nimmagadda","M",58470
76515,"Doering","Bodo","F",41937
76518,"Asser","Nahum","F",40000
76520,"Sherertz","Chirstian","M",57267
76524,"Masamoto","Kasturi","F",40000
76528,"Panangaden","Serap","F",61471
76531,"Hebden","Bodo","M",77909
76534,"Lieberherr","Pantung","M",67823
76536,"Daescu","Mikhail","M",40000
76537,"McFarlin","Chaoyi","M",43511
76539,"Monarch","Cordelia","F",40000
76542,"Erie","Mrinalini","M",46264
76545,"Neimat","Roddy","F",40000
76549,"Narwekar","Goetz","F",57651
76565,"Manders","Teunis","F",40000
76573,"Hennings","Odysseas","M",63588
76578,"Siegrist","Kwan","M",48920
76580,"Sinicrope","Berto","M",46287
76588,"Hempstead","Ekawit","M",53283
76592,"Marciano","Avishai","M",46953
76593,"Stavenow","Jianhua","M",40000
76602,"Milicia","Gal","F",57230
76606,"Gips","Arlette","F",40000
76633,"Baak","Kazuhiro","F",47878
76635,"Pell","Adil","M",70314
76636,"Gomatam","Xiaoshan","M",73095
76650,"Erni","Danel","M",78750
76653,"Whitcomb","Aloke","F",49111
76655,"Wossner","Radhia","F",40000
76664,"Rosenbaum","Felicidad","M",68201
76665,"Lores","Barton","M",71967
76669,"Slobodova","Gor","F",66447
76686,"Bernick","Wanqing","M",40000
76691,"Welham","Uma","M",40000
76696,"Steenbeek","Saniya","F",56373
76700,"Ballarin","Roddy","F",56966
76717,"Kitai","Jamaludin","M",55079
76719,"Smeets","Filipp","M",64965
76743,"Simmel","Mechthild","M",54202
76757,"Halloran","Marsal","M",67073
76769,"Zykh","Tiina","M",54563
76771,"Krone","Ymte","M",40000
76774,"Montemayor","Zsolt","M",49383
76803,"Tsukune","Qiwen","F",51090
76823,"Wissmann","Constantino","M",50837
76832,"Guerreiro","Garnik","F",40000
76833,"Orsini","Guangming","M",40000
76839,"Wielonsky","Jinpo","F",73928
76851,"Remmele","Jasminko","M",40000
76852,"Peac","Ortrud","M",40000
76858,"Thimonier","Danny","M",40000
76867,"Schapiro","Uri","F",60127
76879,"Crooks","Laurentiu","F",40000
76882,"Welham","Kristen","M",40000
76885,"Snedden","Heather","M",40000
76886,"Makrucki","Shaw","M",53551
76887,"Back","Gaetan","M",40000
76890,"Cyne","Giao","F",86011
76914,"Hoogerwoord","Utz","F",46890
76924,"Cooke","Dmitry","M",102360
76927,"Millington","Heeju","M",85260
76937,"Matzat","Shuji","M",54278
76953,"Flowers","Gift","F",40000
76955,"Molenkamp","Jingling","M",65073
76957,"Rosca","Saniya","M",65976
76959,"Eldridge","Qunsheng","F",42635
76962,"Bodoff","Ebru","M",71970
76975,"Binding","Kersti","M",40000
76981,"DuCasse","Somnath","M",40000
76984,"Riefers","Gilbert","F",75684
76987,"Schaad","Haldon","M",70366
77024,"Ebeling","Fox","M",43895
77027,"Xiaoshan","IEEE","M",69990
77043,"Argence","Shaibal","M",81984
77053,"Savasere","Lihong","F",40000
77057,"Baalen","Kokou","M",87638
77071,"Luck","Bedrich","F",66000
77075,"Picaronny","Steen","F",90845
77078,"Vakili","Yannik","M",47537
77093,"Shackell","Stamatina","F",77724
77095,"Rissanen","Dinkar","F",58059
77108,"Stemann","Zeydy","F",63820
77112,"Cichocki","Nirmal","M",40000
77113,"Pelc","Kristof","F",44457
77118,"Marwedel","Tristan","M",40000
77126,"Debuse","Jackson","F",48783
77130,"Nooteboom","Krisda","F",40000
77156,"Poulakidas","Shalesh","F",47526
77169,"Itzfeldt","Heekeun","M",40000
77172,"Erie","Arch","M",64254
77175,"Fritzsche","Miquel","M",73009
77178,"Gist","Palash","M",40000
77200,"Lamparter","Rosita","M",40000
77210,"Ballarin","Bernardo","F",40000
77218,"Hettesheimer","Zhilian","M",40449
77223,"Antonisse","Sreekrishna","M",40000
77226,"Cunliffe","Luerbio","M",41197
77227,"Jumpertz","Toshimori","F",40000
77234,"Krohm","Kazuhisa","M",60691
77238,"Beausoleil","Eberhardt","M",43273
77246,"Gronowski","Heping","F",61239
77248,"Nergos","Vasilii","F",47738
77252,"Maginnis","Reinhard","M",50321
77258,"Soloway","Chikara","M",49808
77275,"Ciolek","Arne","M",41384
77277,"Cmelik","Visit","M",51908
77285,"McDermid","JiYoung","M",90110
77290,"Koblick","Sreenivas","M",61712
77312,"Haddadi","Giordano","F",91024
77315,"Irland","Christ","M",40000
77316,"Milicic","Peternela","M",59063
77320,"Vandervoorde","Fun","M",82849
77325,"Brickell","Feiyu","M",70697
77333,"Kampfer","Aram","F",42086
77343,"Munke","Shirish","F",74599
77368,"Erol","Remmert","M",58273
77370,"Camurati","Saeed","M",70538
77373,"Foote","Nagui","M",66929
77394,"Wielonsky","Mary","M",68961
77402,"Undy","Kristen","M",62353
77405,"Schneeberger","Ebbe","M",40000
77409,"Thebaut","Tesuya","F",47445
77413,"Uchoa","Salvador","M",65842
77416,"Kalorkoti","Wayne","F",54384
77436,"Wallrath","Juichirou","F",75814
77449,"Slaats","Chenyi","F",47523
77451,"Leuchs","Renee","F",61884
77462,"Karnin","Idoia","M",40000
77463,"Yetto","Geoffrey","M",40000
77478,"Ozery","Luise","M",40000
77479,"Tsukuda","Seshu","M",45401
77485,"Sundgren","Krisda","M",40201
77486,"Covnot","Sakthirel","M",40000
77509,"Hennebert","Xiaoheng","F",49437
77517,"Bresenham","Rajmohan","M",57551
77521,"Peot","Mari","M",53701
77522,"Giaccio","Marie","F",90411
77530,"Farrow","Sverrir","F",40000
77538,"Remmers","Masadi","M",40000
77539,"Przulj","Dinkar","M",72140
77542,"Oskamp","Shigehiro","M",53897
77550,"Roccetti","Gio","M",40000
77570,"Vrecion","Ingemar","M",40000
77574,"Keustermans","Lalit","M",85429
77578,"Ohori","Ute","M",41520
77581,"Pietrzykowski","Nakhoon","M",63157
77582,"Zongker","Udo","F",40000
77586,"Argence","Joydip","M",40000
77592,"Baek","Chinhyun","M",40000
77593,"Sidje","Shigehito","F",53274
77597,"Straney","Oddvar","M",41545
77611,"Ebeling","Shem","M",40000
77612,"Polupanov","Alper","M",40000
77620,"Rothenberg","Takahira","F",40000
77623,"Anger","Takushi","M",40000
77626,"Rouquie","Gal","M",40000
77644,"Swen","Ziva","F",61928
77657,"Kroft","Miomir","M",65362
77671,"Preusig","Shuho","M",55629
77676,"Khasidashvili","Mircea","M",64545
77686,"Peris","Candido","F",55889
77692,"Carrera","Xianlong","M",45015
77693,"Conia","Jinya","F",44868
77694,"Servieres","Brigham","F",50799
77695,"Bahl","Wilmer","F",51932
77706,"Nitsch","Yinlin","M",74561
77707,"McFarlan","Fen","M",40000
77713,"Leonhardt","Mong","F",40000
77715,"Rohrbach","Adam","F",46481
77718,"Erie","Kristen","F",103815
77733,"Henseler","Lijie","M",67673
77765,"Lanteri","Filipp","M",40000
77778,"Beilner","Theirry","M",63851
77780,"Braunmuhl","Mads","M",40000
77785,"Plavsic","Bokyung","M",40000
77804,"Marzano","Yonghong","M",47515
77808,"Rando","Mari","M",42154
77818,"Zolotykh","Willard","F",45720
77829,"Parfitt","Flemming","F",40000
77845,"Angot","Berto","M",45103
77855,"Heemskerk","Chiranjit","F",62167
77866,"Krupka","Noritoshi","M",64990
77876,"Debuse","Marsha","F",62663
77906,"Serre","Zhensheng","M",61618
77920,"Zedlitz","Noritoshi","M",66037
77922,"Butterworth","Duke","M",44022
77923,"Schrooten","Kasidit","M",62977
77932,"Kulisch","Luise","F",40000
77933,"Speckmann","Koichi","M",55750
77938,"Chvatal","Gretta","F",44164
77950,"Mansanne","Deniz","M",71397
77964,"Peyn","Ingmar","F",40000
77965,"Rotem","Alenka","M",40000
77975,"Christ","Chikako","M",57808
77979,"Veeraraghavan","Shaowei","F",49013
77991,"Prenel","Chiranjit","M",40000
77992,"Marrevee","Xiping","M",40000
78011,"Petersohn","Masoud","M",57436
78018,"Buescher","Kamakshi","M",40000
78019,"Dalphin","Val","M",40000
78031,"Luca","Suzette","F",40000
78037,"Shackel","Shigehito","F",40000
78038,"Sooriamurthi","Dmitry","F",56619
78043,"Ozeri","Constantijn","F",42770
78046,"Gniady","Shuichi","M",46542
78048,"Jumpertz","Jaewoo","M",73938
78056,"Gopalakrishnan","Fumitake","F",61101
78108,"Narahari","Elvis","M",72932
78117,"Guardalben","Haldon","M",40000
78126,"Oppitz","Satosi","M",61326
78131,"Rajcani","Marin","F",57627
78148,"Peyn","Iara","F",64041
78149,"Thambidurai","Xinglin","F",53482
78154,"Fandrianto","Dines","F",71030
78163,"Andreotta","Ult","F",99628
78167,"Deyuan","Sanjai","M",40000
78175,"Vingron","Jouko","F",47617
78178,"Oaver","Sadok","F",49952
78181,"Papastamatiou","Ramya","M",41091
78185,"Klassen","Mamdouh","M",40000
78186,"Uludag","Caolyn","M",53475
78200,"Verhoeff","Brigham","M",54802
78211,"Kavanagh","Mana","M",40000
78223,"Radivojevic","Keiichiro","M",40000
78236,"Ramsak","Shalesh","M",40000
78250,"Suermann","Leif","M",63798
78255,"Schrooten","Mart","M",60061
78256,"Kambil","Fumiko","F",40000
78262,"Linnainmaa","Alain","M",82698
78286,"Borovoy","Martine","M",50841
78314,"Marwedel","Uinam","M",40000
78325,"Ertl","Youpyo","M",45040
78327,"Stranks","Tetsushi","F",51542
78334,"Schade","Saniya","F",50650
78336,"Denti","Munehiko","M",49701
78348,"Serov","Guoxiang","M",67392
78349,"Murrill","Alair","M",40000
78358,"Levergood","Prodip","M",40000
78379,"Godskesen","Laurentiu","M",43545
78381,"Deyuan","Aleksander","M",41397
78383,"Melter","Junsik","F",50619
78388,"Magliocco","Clyde","F",40000
78392,"McClure","Adil","M",40000
78408,"Michaeli","Eldridge","M",73488
78409,"Fontan","Adam","M",42862
78418,"Casley","Juichirou","M",42375
78420,"Danlos","Heon","F",54792
78441,"Beetstra","Abdulla","M",40000
78447,"Bahk","Chiranjit","M",40000
78455,"Rothenberg","Sumali","M",40000
78459,"Tischendorf","Matk","M",40000
78460,"Swiss","Guttorm","M",40500
78465,"Cappelletti","Demin","F",40000
78466,"Beznosov","IEEE","F",55347
78475,"Renear","Lakshmi","F",40000
78485,"Weedman","Guther","M",68546
78488,"Morton","Toshimori","F",40000
78505,"Stasinski","Haldun","M",66782
78515,"Sury","Otilia","M",40000
78519,"Schieder","Brewster","F",67550
78520,"Awdeh","Uta","M",40000
78528,"Panangaden","Fai","M",92671
78530,"Riesenhuber","Chuanti","M",47169
78533,"Hofmeyr","Jaewoo","F",40000
78542,"Matzat","Atilio","F",49494
78545,"Aamodt","Sumant","M",45359
78550,"Trystram","Niclas","F",40000
78555,"Levasseur","Rajmohan","F",40000
78559,"Moffat","Mona","F",40000
78572,"Skrikant","Vugranam","M",54020
78590,"Slaats","Giri","F",41303
78594,"Wielonsky","Moon","M",63750
78601,"Merlo","Tianruo","M",40000
78603,"Czaja","Armond","F",40000
78608,"Chorvat","Youpyo","F",92684
78609,"Lunn","Dmitry","F",63258
78611,"Cooke","Shaz","F",75209
78615,"Zaumen","Christ","M",69247
78626,"Lunn","Xudong","M",42173
78641,"Kemmerer","Kyoichi","M",40000
78655,"Gruenwald","Deborah","M",77959
78660,"Cannata","Tran","F",40000
78662,"Whittlesey","Jaewon","F",42312
78667,"Bahk","Shahab","M",85478
78676,"Birjandi","Mona","F",78026
78685,"Heiserman","Ramzi","M",40000
78688,"Rosti","Yongmao","F",44077
78689,"Gerlach","Larisa","M",47996
78690,"Polajnar","Pintsang","F",62293
78696,"Sullins","Chandrasekaran","M",60493
78697,"Stavenow","Troy","F",84891
78708,"Fiebach","Aruna","F",40000
78710,"Benantar","Theirry","F",40000
78720,"Mawatari","Heekeun","F",74063
78734,"England","Dzung","M",50061
78737,"Bardell","Sushant","M",73709
78738,"Jervis","Masadi","M",40000
78744,"Tempesti","Shichao","F",40000
78754,"Syrzycki","Pranjal","M",40000
78757,"Stassinopoulos","Junsik","M",66290
78758,"Kalorkoti","Hailing","M",40000
78760,"Eterovic","Tsutomu","F",73924
78770,"Miculan","Erzsebet","F",81662
78775,"Ravishankar","Remmert","F",59119
78776,"Isaak","Shmuel","F",40000
78785,"Cichocki","Subhada","M",40000
78787,"Ruther","Weijing","F",57399
78791,"Roohalamini","Sanjoy","M",40000
78795,"Qiwen","Christfried","M",40000
232433,"Ghandeharizadeh","Arlette","F",42339
232435,"Melton","Doowon","F",47153
232436,"Stemann","Morrie","M",68841
232453,"Kirkerud","Saeko","M",65458
232460,"Panwar","Heather","M",42824
232483,"Billawala","Jayesh","M",51902
232484,"Taubman","Naftaly","F",63741
232486,"Hutter","Bodo","M",71326
232493,"Gornas","Arup","M",46590
232498,"Oppitz","Niclas","M",72965
232499,"Remmers","Jamaludin","F",53816
232511,"Pappas","Richara","M",75006
232515,"Candan","Ymte","F",49042
232519,"Bauknecht","Supot","F",40000
232520,"Panienski","Anoosh","M",44050
232533,"Peot","Fuqing","M",40000
232543,"Masada","Moni","F",45656
232556,"Perfilyeva","Angus","M",55998
232566,"Vidya","Rasiah","F",44356
232571,"Junot","Aris","F",72748
232572,"Azuma","Dinkar","M",40000
232579,"Delgrossi","Margo","M",69345
232581,"Delaune","Gio","M",69709
232585,"Marsiglia","Karoline","M",40000
232620,"Rabejac","Arne","M",44851
232634,"Takkinen","Marlo","M",42547
232638,"Morris","Morrie","M",46402
232644,"Ossenbruggen","DeForest","F",45003
232653,"Flasterstein","Doohun","F",40000
232661,"Schiettecatte","Charmane","M",40000
232664,"Showalter","Hisao","M",40000
232672,"Collavizza","Naraig","M",68369
232691,"Brookner","Rutger","F",51785
232697,"Ramsak","Barry","F",40000
232703,"Improta","Freyja","F",40000
232704,"Eiron","Radhakrishnan","M",40000
232705,"Erez","Keiichiro","M",40000
232709,"Compeau","Vishv","M",44008
232712,"Rosay","Nirmal","F",50552
232722,"Srimani","Mitchel","F",55443
232723,"Bugrara","Tesuya","M",40000
232730,"Schueller","Makato","F",42809
232732,"Prampolini","Uno","F",58293
232739,"Baranowski","Piyawadee","M",58781
232742,"Honglei","Kwan","M",40000
232743,"Delgrande","Marek","M",40000
232745,"Merey","Kwan","M",59123
232764,"Zucker","Fumiko","F",54051
232766,"Lammel","Woody","F",40000
232802,"Riesenhuber","Branimir","M",47113
232814,"Bashian","Ewing","M",55298
232822,"Mapelli","Torsten","F",40000
232858,"Shackell","Djenana","M",40000
232882,"Pepe","Zhigen","M",82153
232887,"Barinka","Jaewon","M",40000
232888,"Comellas","Ennio","M",43882
232892,"Matzat","Yucai","M",59930
232894,"Perelgut","Heeju","M",80494
232895,"Ushiama","Leif","M",62794
232898,"Luan","Vishv","F",69170
232919,"Marquardt","Indrajit","M",45580
232923,"Chelton","Wanqing","M",40000
232927,"Anger","Ebru","M",80744
232934,"Bellone","Heeju","F",47867
232935,"Lubachevsky","Hidefumi","F",70089
232936,"Karner","Gudjon","F",48301
232939,"Angelopoulos","Doohun","M",55908
232945,"Zeilberger","Gully","M",57776
232947,"Meriste","Noritoshi","F",58343
232957,"Kleiser","Richard","M",54438
232964,"Heemskerk","Jeanna","M",42660
232979,"Tagansky","Florian","M",60890
232993,"Wilharm","Szabolcs","M",40000
233009,"Simmel","KayLiang","M",40000
233011,"Brlek","Leen","F",55783
233038,"Constantine","Jinya","M",48555
233045,"Seuren","Woody","F",40000
233062,"Poulakidas","Kensei","F",40000
233063,"Beutelspacher","Shay","M",71152
233064,"Ranze","Satoru","M",40000
233065,"Rabejac","Xuedong","M",45873
233076,"Esteva","Shuzo","M",42964
233078,"Maliniak","LiMin","F",69883
233084,"Perko","Masaru","M",43787
233099,"Garigliano","Geraldo","M",73105
233113,"Godskesen","Tetsushi","M",84866
233122,"Rissanen","Gadiel","M",40000
233125,"Menhardt","Shiv","M",49994
233143,"Lichtman","Ranga","M",42735
233144,"Crelier","Larisa","M",48748
233149,"Menhardt","Kristine","F",54475
233155,"Brookner","Xinan","M",40575
233160,"Pelz","Reinhold","F",52308
233174,"Henders","Elgin","F",49701
233180,"Apsitis","Cristinel","M",40000
233181,"Vernadat","Etsuo","F",40083
233183,"Petereit","Sumali","M",87556
233189,"Bruckman","Hitomi","F",62640
233194,"Taneja","Masaki","M",41489
233200,"Speckmann","Breannda","F",40000
233204,"Siepmann","Sanjay","M",45072
233206,"Anily","Danny","F",58852
233217,"Bharadwaj","Stamatina","M",44828
233227,"Suomi","Marjo","M",40000
233230,"Veldwijk","Elliott","F",40000
233233,"Coorg","Kasidit","M",40000
233241,"Schlegelmilch","Matk","M",40000
233243,"Dehkordi","Yakichi","M",40584
233270,"Ghandeharizadeh","Huan","M",53679
233272,"Teitelbaum","Trygve","F",40000
233273,"Lammel","Nectarios","F",43078
233274,"Antonakopoulos","Lucian","M",52188
233276,"Benzmuller","Navid","F",40000
233300,"Perly","Georgy","F",48320
233303,"Frolund","Candido","M",54071
233304,"Sudbeck","Saddek","M",61949
233315,"Borstler","Edwin","M",53171
233316,"Denis","Yoshimitsu","M",40000
233322,"Vickson","Kankanahalli","M",43855
233328,"Eastman","Fan","F",40000
233345,"Tramer","Alexius","F",62031
233352,"Butterworth","Mokhtar","M",41662
233360,"Leuchs","Zita","M",73064
233375,"Comte","Chrisa","M",46125
233378,"Klassen","Duro","M",40000
233383,"Wegerle","Persi","M",42772
233393,"Choobineh","Reuven","M",66108
233398,"Streng","Boalin","F",56605
233404,"Ellozy","Geoff","M",42341
233418,"Farrag","Hilari","M",41391
233427,"Rusmann","Cristinel","F",90008
233441,"Shackel","Lena","M",54582
233443,"Barvinok","Satosi","M",40000
233450,"Mahmud","Toshiki","F",71589
233451,"Murrill","Tommaso","F",43964
233471,"Babu","Bedrich","M",58609
233474,"Falby","Kazuhiro","F",41991
233478,"Seghrouchni","Hongzhu","M",66655
233480,"Hofting","Manu","M",42571
233481,"Talmon","Nectarios","F",40000
233490,"Ebeling","Zorica","F",87242
233492,"Breugel","Zhensheng","M",57414
233499,"Deyuan","Aron","M",40000
233503,"Schlenzig","Yongqiao","M",42893
233547,"Dichev","Masali","M",97112
233560,"Hiraishi","Lene","F",60789
233562,"DeMori","Tamiya","F",72515
233564,"Blokdijk","Erzsebet","M",51017
233565,"Krzyzanowski","Shigeichiro","M",73278
233575,"Gladwell","Ult","F",43411
233576,"Tanemo","Fen","M",50891
233579,"Siepmann","Theirry","M",85009
233583,"Denos","Nimmagadda","M",71597
233586,"Oppitz","Suvo","M",60020
233599,"Vesel","Chenyi","M",65114
233615,"Cannata","Mats","M",64453
233622,"Babu","Serenella","M",100993
233633,"Kusalik","Masami","M",40000
233636,"Molenkamp","Munehiko","M",40000
233639,"Anger","Saeko","M",53886
233643,"Birge","Takahito","F",44414
233666,"Percebois","Dharmaraja","F",53754
233672,"Dalton","Jinpo","F",49771
233679,"Choobineh","Maria","F",40000
233681,"Fontet","Adam","M",40000
233683,"Pargaonkar","Georg","M",62931
233695,"Kirkerud","Piyawadee","M",40412
233703,"Markovitch","Valeri","M",40000
233715,"Nishimukai","Zengping","M",49976
233716,"Rouquie","Sumali","M",62137
233734,"Gopalakrishnan","Mostafa","M",49137
233738,"Mayerwieser","Candida","M",60623
233740,"Schusler","JiYoung","F",43209
233742,"Sinicrope","Pasqua","M",40000
233743,"Erdmenger","Srinidhi","F",40000
233757,"Vrecion","Takahiro","F",40000
233762,"Esteva","Marlo","F",40000
233763,"Esteva","Baruch","M",64227
233779,"Uhrig","Fumino","F",40000
233799,"Escriba","Yunming","M",40864
233800,"Vingron","Stepehn","M",73028
233801,"Taubman","Jaihie","M",67394
233806,"Peak","Akeel","F",56000
233807,"Kobuchi","Gaurav","M",57336
233809,"Gornas","Rosalie","F",58799
233812,"DeMori","Supot","M",73945
233824,"Clemencon","Emdad","F",42099
233836,"Openshaw","Wonhee","M",45420
233841,"Giaccio","Stevo","F",67766
233847,"Karnin","Boriana","M",57102
233849,"Honglei","Mani","M",52446
233851,"Krohm","Kwangyoen","M",40000
233855,"Veldwijk","Rafail","M",40000
233865,"Mundy","Yefim","F",40000
233866,"Chleq","Berni","F",78385
233870,"Apsitis","Domenick","F",64413
233871,"Lalonde","Hilary","F",53177
233880,"Thebaut","Shigehiro","M",40000
233883,"Zweizig","Yucel","F",55791
233886,"Bouloucos","Angus","M",40000
233903,"Rosch","Idoia","M",40000
233904,"Bottner","Martins","F",43997
233918,"Chaudhury","Mitchel","F",43870
233928,"Brickell","Prodip","M",49540
233937,"Picht","Pradeep","F",52374
233941,"Aamodt","Hairong","M",76699
233948,"Wynblatt","Yoshinari","F",60907
233965,"Terekhov","Hugo","M",52170
233972,"Randi","Chuanti","F",65608
233977,"Penz","Pramod","M",58531
233978,"Miculan","Shaibal","M",75927
233999,"Levergood","Felicidad","F",40000
234009,"Puoti","Percy","M",40000
234032,"Monkewich","Mountaz","M",56509
234045,"Zschoche","Gift","F",56001
234049,"Maliniak","Amstein","M",46147
234064,"Veeraraghavan","Phuoc","M",47079
234067,"Flexer","Kensyu","M",51704
234074,"Schneeberger","Kazunori","M",70550
